49|186|450|86|55|551|255|3196|1|1|0|0.5545|4.5000|2549.0000|80.9671|42.8681|63.8682|216.0120|200.7755|664.8161|29.0942|42.4010|21.2751|32.9197|0.5281|119.7787|108.8347|81.5124|31.6647|207775.0000|1.4567|2.1003|1.0959|30.3594|0.4237|0.7777|0.8102|101.6800|2582.5000|2549.0000|664.8161|-20.0000|70.0000|82.1730|82.2703|76.0408|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:10.217|P02_Jan2015_000001.tif
50|274|450|40|30|607|438|3219|1|1|0|0.5545|4.5000|455.0000|33.2731|22.0000|28.1652|104.5220|88.5399|92.4777|10.8511|15.9547|9.7037|13.1224|0.6245|57.9574|46.6001|94.6527|31.0587|43067.0000|1.9107|3.7349|1.2257|39.2000|0.5621|0.4587|0.8242|104.1960|509.5000|455.0000|92.4777|-15.0000|90.0000|92.1802|95.9407|94.5451|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:11.367|P02_Jan2015_000001.tif
51|316|450|149|129|625|106|3225|1|1|0|0.5545|4.5000|4554.0000|149.7443|89.4878|125.3058|586.3680|393.9097|1239.6138|39.7281|80.5380|47.1257|66.9868|0.4944|325.1411|215.9277|91.4583|26.1169|416501.0000|5.6033|15.5389|1.8505|42.9704|0.0000|0.1381|0.4364|104.3385|9257.5000|4883.0000|1334.8977|20.0000|-60.0000|91.9707|91.7397|84.3697|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:11.667|P02_Jan2015_000001.tif
52|467|450|49|58|607|691|3225|1|1|0|0.5545|4.5000|765.0000|58.6737|29.2843|44.9726|183.9740|141.3754|172.2749|14.8104|30.0393|13.7429|22.4421|0.4954|102.0136|75.8974|81.0863|19.8866|62031.0000|3.1988|7.9232|1.5677|54.0180|0.2505|0.3179|0.6330|103.6815|1213.0000|842.0000|192.6183|55.0000|-45.0000|80.6693|81.7660|78.8458|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:11.667|P02_Jan2015_000001.tif
53|518|450|31|30|732|591|3230|1|1|0|0.5545|4.5000|336.0000|25.8394|19.5885|22.8122|77.6940|71.7121|63.2470|8.9738|11.8327|8.3665|10.1541|0.8022|43.0813|37.2691|96.7202|31.6178|32498.0000|1.4296|1.9884|1.1393|35.7681|0.7451|0.5835|0.9391|104.9743|344.5000|336.0000|63.2470|50.0000|-60.0000|92.4673|98.3393|99.9821|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:11.917|P02_Jan2015_000001.tif
54|551|450|42|62|809|762|3231|1|1|0|0.5545|4.5000|1128.0000|54.4103|31.8081|44.0763|153.9740|138.5577|269.3511|18.5189|27.6753|15.1423|21.9451|0.5637|85.3786|74.3350|42.2500|22.3296|47658.0000|1.6725|2.9109|1.1402|94.7956|0.5065|0.7562|0.8258|102.8317|1216.5000|1128.0000|269.3511|-80.0000|-15.0000|45.2092|41.4477|38.8129|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:11.967|P02_Jan2015_000001.tif
55|595|450|55|24|844|412|3248|1|1|0|0.5545|4.5000|316.0000|48.0376|13.6264|33.9789|119.5920|106.8157|58.4560|8.6272|24.1416|5.0606|16.3460|0.1869|66.3138|56.7340|77.5981|19.6211|24521.0000|3.6017|9.2064|1.1571|73.3426|0.0571|0.6238|0.2872|104.3311|447.0000|316.0000|58.4560|-10.0000|80.0000|77.8766|78.5475|72.2184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:12.818|P02_Jan2015_000001.tif
56|652|450|159|175|501|496|3263|1|1|0|0.5545|4.5000|12644.0000|190.6621|125.0982|160.5181|748.3420|504.6028|3616.7830|67.8604|103.2269|66.8717|86.5120|0.6301|414.9556|277.3070|72.3292|24.5267|914531.0000|3.5008|8.8854|1.5594|50.3299|0.1748|0.3257|0.7367|103.5551|17470.5000|12730.0000|3642.2892|60.0000|-65.0000|75.9035|73.0443|59.4110|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:13.569|P02_Jan2015_000001.tif
57|813|450|33|31|910|695|3263|1|1|0|0.5545|4.5000|360.0000|25.9940|22.2292|24.1910|80.8660|76.0464|69.0485|9.3763|11.9184|9.8309|10.9186|0.8733|44.8402|39.6725|90.5250|31.7884|32589.0000|1.4455|2.0544|1.1160|42.6301|0.7332|0.6100|0.9141|102.6974|377.0000|360.0000|69.0485|15.0000|50.0000|89.0889|92.1278|86.1833|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:13.569|P02_Jan2015_000001.tif
58|848|450|34|32|209|891|3280|1|1|0|0.5545|4.5000|363.0000|27.6250|23.2438|25.4321|94.5220|79.9479|69.7774|9.4257|12.8228|10.3934|11.6068|0.7572|52.4124|41.8359|74.4683|31.9020|27032.0000|1.9586|3.8965|1.2324|49.3176|0.7181|0.5652|0.9009|98.4022|428.0000|363.0000|69.7774|-35.0000|80.0000|73.5702|75.1736|73.2397|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:14.419|P02_Jan2015_000001.tif
59|884|450|32|27|290|83|3283|1|1|0|0.5545|4.5000|322.0000|25.0734|17.9384|22.9125|74.0380|72.0274|59.8889|8.7323|11.4080|7.4516|10.2097|0.7265|41.0541|37.4440|85.8944|27.2886|27658.0000|1.3547|1.6498|1.0835|35.2090|0.7236|0.6298|0.9103|96.0965|321.0000|322.0000|59.8889|50.0000|-75.0000|83.8665|87.1211|85.0248|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:14.569|P02_Jan2015_000001.tif
60|918|450|54|62|861|643|3284|1|1|0|0.5545|4.5000|1476.0000|54.4103|42.9509|50.2099|175.7700|157.8392|364.4982|21.5428|27.6753|21.3210|25.3461|0.7772|97.4645|85.0266|37.2344|21.0026|54958.0000|1.6657|2.8865|1.1390|99.8497|0.5370|0.5410|0.8545|103.6582|1662.0000|1476.0000|364.4982|-80.0000|15.0000|37.3970|37.2304|36.9932|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:14.619|P02_Jan2015_000001.tif
61|974|450|39|35|617|813|3285|1|1|0|0.5545|4.5000|452.0000|34.5886|21.5348|29.4077|108.8660|92.4456|91.7280|10.8070|16.6841|9.4458|13.8113|0.6032|60.3662|48.7658|75.0376|22.3608|33917.0000|2.0866|4.3239|1.2209|49.3168|0.5637|0.5130|0.8106|102.1529|531.5000|452.0000|91.7280|-35.0000|65.0000|74.1881|75.6903|74.0664|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:14.669|P02_Jan2015_000001.tif
62|1015|450|67|63|688|393|3295|1|1|0|0.5545|4.5000|1698.0000|60.0290|49.9357|55.0188|236.4580|172.9564|425.9192|23.2873|30.7908|25.1941|28.0127|0.9168|131.1160|93.4091|78.3375|21.7257|133017.0000|2.6204|6.0673|1.3903|53.2949|0.5765|0.4131|0.8830|106.7418|2111.0000|1698.0000|425.9192|-10.0000|-65.0000|80.7214|78.9923|68.8422|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:15.171|P02_Jan2015_000001.tif
63|1084|450|30|54|118|47|3298|1|1|0|0.5545|4.5000|546.0000|46.8792|21.9201|36.5057|143.9360|114.7589|115.4646|12.1249|23.4993|9.6594|17.7472|0.3879|79.8125|61.1386|72.1538|20.6663|39396.0000|3.0195|7.3500|1.2891|53.1194|0.1946|0.3119|0.5190|94.0069|722.0000|546.0000|115.4646|-80.0000|-5.0000|74.5064|72.3254|65.7367|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:15.316|P02_Jan2015_000001.tif
64|1116|450|63|55|509|15|3300|1|1|0|0.5545|4.5000|1391.0000|60.9287|33.3730|50.5495|188.2160|158.9067|341.1164|20.8404|31.2897|16.0101|25.5344|0.5211|104.3658|85.6185|61.0647|30.5138|84941.0000|2.0266|4.1244|1.2097|55.2059|0.3730|0.5498|0.7509|98.3424|1596.5000|1391.0000|341.1164|25.0000|-65.0000|61.6535|61.4809|57.4831|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:15.419|P02_Jan2015_000001.tif
65|1181|450|59|58|905|793|3302|1|1|0|0.5545|4.5000|1242.0000|58.4352|32.1127|48.6561|187.3880|152.9546|300.3408|19.5552|29.9071|15.3112|24.4845|0.5464|103.9066|82.3181|66.4509|20.0891|82532.0000|2.2498|4.8624|1.2513|60.9706|0.4032|0.6175|0.7561|101.5573|1474.0000|1242.0000|300.3408|-30.0000|45.0000|69.0314|66.8285|57.8623|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:15.522|P02_Jan2015_000001.tif
66|1242|450|28|36|825|199|3314|1|1|0|0.5545|4.5000|276.0000|29.7919|18.2039|23.6015|85.6940|74.1935|49.0096|7.8994|14.0244|7.5988|10.5918|0.5564|47.5173|38.6450|65.4710|23.8121|18070.0000|2.1173|4.4257|1.2090|78.3506|0.5436|0.4475|0.7627|103.4875|305.0000|276.0000|49.0096|-70.0000|35.0000|67.5543|64.9891|62.5036|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:16.116|P02_Jan2015_000001.tif
67|0|627|56|39|1070|365|3314|1|1|0|0.5545|4.5000|795.0000|48.8488|30.5930|40.5278|166.7640|127.4028|180.1818|15.1464|24.5914|14.4686|19.9774|0.4988|92.4706|68.1496|88.0616|23.9276|70009.0000|2.7837|6.5937|1.3404|43.3526|0.2520|0.0275|0.6716|100.7520|996.0000|795.0000|180.1818|-10.0000|-65.0000|88.9472|88.7522|82.3899|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:16.116|P02_Jan2015_000001.tif
68|58|627|124|116|855|262|3327|1|1|0|0.5545|4.5000|6451.0000|129.3609|97.6598|111.4700|580.6480|350.4156|1791.4089|47.7587|69.2354|51.6571|59.3148|0.8277|321.9693|191.8102|66.0188|24.3047|425887.0000|4.1590|10.9748|1.6685|64.2357|0.4336|0.5263|0.8656|102.7066|8587.0000|6451.0000|1791.4089|30.0000|-25.0000|69.5153|65.9941|57.4417|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:16.766|P02_Jan2015_000001.tif
69|184|627|63|61|1044|802|3342|1|1|0|0.5545|4.5000|1236.0000|61.3993|42.6187|52.5270|218.5600|165.1233|298.7050|19.5019|31.5507|21.1368|26.6310|0.5988|121.1915|89.0656|77.2079|23.9219|95429.0000|2.8075|6.6700|1.5945|60.4950|0.3043|0.2295|0.7296|99.5681|1781.0000|1354.0000|330.9647|30.0000|-35.0000|77.9485|77.2198|75.1304|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:17.521|P02_Jan2015_000001.tif
70|249|627|93|105|829|353|3344|1|1|0|0.5545|4.5000|4775.0000|97.1576|63.3538|86.3309|310.0880|271.3888|1303.5966|40.7405|51.3787|32.6344|45.3752|0.6799|171.9438|147.9898|57.8281|19.7086|276129.0000|1.6025|2.6581|1.1574|96.9449|0.5787|0.8193|0.9038|104.1207|5083.0000|4775.0000|1303.5966|85.0000|-30.0000|71.0735|56.6255|29.4260|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:17.616|P02_Jan2015_000001.tif
71|344|627|42|44|736|146|3346|1|1|0|0.5545|4.5000|571.0000|38.7128|28.5459|34.3916|137.3500|108.1129|121.8541|12.4559|18.9710|13.3335|16.5749|0.5949|76.1606|57.4534|89.5096|19.5397|51110.0000|2.4213|5.4224|1.5448|43.1969|0.4880|0.4598|0.7764|105.1275|794.5000|620.0000|134.4575|30.0000|-25.0000|90.1961|89.9545|85.4799|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:17.717|P02_Jan2015_000001.tif
72|388|627|41|48|1116|436|3366|1|1|0|0.5545|4.5000|875.0000|41.4966|30.8929|37.2166|125.5920|116.9936|201.3837|16.0128|20.5146|14.6349|18.1413|0.7029|69.6408|62.3777|78.9371|28.9777|69070.0000|1.4345|2.0089|1.1077|50.1053|0.6549|0.7414|0.8985|100.4697|913.0000|875.0000|201.3837|70.0000|15.0000|80.3794|79.4629|72.6960|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:18.719|P02_Jan2015_000001.tif
73|431|627|29|32|928|471|3381|1|1|0|0.5545|4.5000|289.0000|24.6865|20.8103|23.2126|82.6240|72.9709|52.0583|8.1414|11.1934|9.0441|10.3761|0.9596|45.8150|37.9671|73.7197|15.8658|21305.0000|1.8798|3.6300|1.1872|60.4868|0.7128|0.5547|0.9088|103.6270|343.0000|289.0000|52.0583|-60.0000|10.0000|76.4291|73.5017|68.0173|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:19.468|P02_Jan2015_000001.tif
74|462|627|55|76|265|688|3394|1|1|0|0.5545|4.5000|2041.0000|68.8922|45.4326|58.0356|207.7320|182.4399|521.6440|25.7716|35.7055|22.6971|29.6855|0.6536|115.1874|98.6677|76.2999|30.1937|155728.0000|1.6825|2.9463|1.1606|45.2083|0.4843|0.5214|0.8422|99.1640|2251.0000|2041.0000|521.6440|80.0000|-15.0000|76.8800|77.3307|69.6017|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:20.118|P02_Jan2015_000001.tif
75|519|627|42|40|653|247|3401|1|1|0|0.5545|4.5000|688.0000|38.5189|25.9892|32.9936|113.5920|103.7182|152.1039|13.9163|18.8635|11.9158|15.7997|0.6359|62.9868|55.0165|88.6642|28.2043|61001.0000|1.4924|2.2428|1.1338|58.4314|0.6171|0.6904|0.8780|105.3143|726.5000|688.0000|152.1039|40.0000|-50.0000|88.9840|89.1686|85.2340|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:20.467|P02_Jan2015_000001.tif
76|563|627|32|43|685|312|3420|1|1|0|0.5545|4.5000|387.0000|37.3958|22.6255|29.2524|121.1080|91.9576|75.6368|9.8134|18.2407|10.0506|13.7252|0.5740|67.1544|48.4952|89.0103|23.6566|34447.0000|3.0160|7.3386|1.3605|61.5357|0.4123|0.1917|0.6695|106.8048|487.0000|387.0000|75.6368|70.0000|-40.0000|90.5099|89.6584|87.6089|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:21.421|P02_Jan2015_000001.tif
77|597|627|127|208|803|301|3429|1|1|0|0.5545|4.5000|12628.0000|202.1862|104.5249|157.8987|730.0620|496.3685|3612.0380|67.8159|109.6170|55.4638|85.0596|0.4827|404.8194|272.7411|69.3338|23.0135|875547.0000|3.3587|8.4332|1.4789|52.2489|0.1280|0.4602|0.7245|104.3739|15708.0000|12628.0000|3612.0380|-80.0000|15.0000|74.2012|69.3195|56.8398|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:21.866|P02_Jan2015_000001.tif
78|726|627|58|44|235|185|3434|1|1|0|0.5545|4.5000|1196.0000|50.8184|33.8415|42.7471|149.2480|134.3791|287.8127|19.1430|25.6836|16.2698|21.2080|0.6810|82.7580|72.0180|75.6664|29.7763|90497.0000|1.4821|2.2020|1.1405|43.8015|0.6600|0.7937|0.9161|96.1944|1235.0000|1196.0000|287.8127|-10.0000|75.0000|76.8671|76.6865|67.4214|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:22.116|P02_Jan2015_000001.tif
79|786|627|56|97|694|479|3444|1|1|0|0.5545|4.5000|2114.0000|89.4495|43.5703|70.6894|329.4260|222.2183|542.1253|26.2727|47.1045|21.6645|36.7020|0.4486|182.6667|120.7248|96.1443|25.7977|203249.0000|3.7877|9.7972|1.8071|41.5180|0.0000|0.2830|0.5539|105.5712|2886.0000|2280.0000|588.8220|85.0000|-10.0000|96.0071|97.1320|91.5851|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:22.616|P02_Jan2015_000001.tif
80|844|627|45|45|342|772|3445|1|1|0|0.5545|4.5000|898.0000|39.8909|36.3553|37.6076|131.0060|118.2229|207.5083|16.2545|19.6242|17.6638|18.3582|0.9178|72.6428|63.0594|71.6726|24.0552|64362.0000|1.5209|2.3530|1.1420|53.1008|0.6997|0.4735|0.9367|100.1497|967.0000|898.0000|207.5083|-45.0000|45.0000|71.8486|72.6459|66.3575|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:22.669|P02_Jan2015_000001.tif
81|891|627|38|33|685|904|3445|1|1|0|0.5545|4.5000|446.0000|31.0824|21.3981|27.3540|92.5220|85.9897|90.2304|10.7184|14.7399|9.3700|12.6725|0.6704|51.3034|45.1860|78.4036|23.4753|34968.0000|1.5274|2.3778|1.1225|54.2410|0.6440|0.4674|0.8802|101.3813|478.5000|446.0000|90.2304|-15.0000|55.0000|79.2975|78.3736|76.2237|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:22.669|P02_Jan2015_000001.tif
82|931|627|74|101|561|280|3459|1|1|0|0.5545|4.5000|3163.0000|94.8932|60.9900|77.9424|334.5980|245.0187|839.4944|32.6937|50.1231|31.3237|40.7238|0.6157|185.5346|133.3676|76.4739|24.8615|241887.0000|2.8167|6.6996|1.3820|50.4823|0.3470|0.5817|0.7996|102.6352|3974.0000|3163.0000|839.4944|-70.0000|40.0000|79.2827|76.8728|67.4569|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:23.368|P02_Jan2015_000001.tif
83|1007|627|39|41|545|479|3465|1|1|0|0.5545|4.5000|706.0000|35.9808|30.7115|33.7987|121.9360|106.2491|156.8023|14.1296|17.4561|14.5343|16.2461|0.9513|67.6135|56.4199|89.3102|26.9847|63053.0000|1.6759|2.9229|1.1853|34.3036|0.7608|0.6323|0.9566|103.0029|773.0000|706.0000|156.8023|-60.0000|5.0000|88.3201|90.5241|85.8428|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:23.667|P02_Jan2015_000001.tif
84|1048|627|52|49|506|175|3468|1|1|0|0.5545|4.5000|1016.0000|45.1230|34.6711|41.5742|153.2480|130.6921|239.1104|17.4483|22.5255|16.7299|20.5576|0.7329|84.9760|69.9735|84.3445|24.9885|85694.0000|1.8394|3.4924|1.2032|41.4071|0.6003|0.5768|0.8741|99.7140|1162.5000|1016.0000|239.1104|-15.0000|55.0000|84.7362|84.8553|80.7116|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:23.819|P02_Jan2015_000001.tif
85|1102|627|46|34|290|566|3474|1|1|0|0.5545|4.5000|451.0000|40.8989|25.9049|34.5653|172.1780|108.6590|91.4782|10.7923|20.1832|11.8690|16.6712|0.6217|95.4727|57.7561|80.9157|25.0163|36493.0000|5.2308|14.3635|1.6214|46.2298|0.2522|0.2637|0.5932|99.3391|711.5000|451.0000|91.4782|20.0000|-85.0000|79.8411|80.1081|78.3411|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:24.118|P02_Jan2015_000001.tif
86|1150|627|36|25|104|642|3480|1|1|0|0.5545|4.5000|264.0000|28.6329|16.6402|22.7507|79.4520|71.5187|46.2155|7.6709|13.3817|6.7317|10.1200|0.4983|44.0561|37.1619|71.8295|13.4301|18963.0000|1.9028|3.7082|1.1669|37.6389|0.5385|0.5528|0.7283|96.6849|303.0000|264.0000|46.2155|-15.0000|85.0000|70.6667|73.4053|66.7538|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:24.421|P02_Jan2015_000001.tif
87|1188|627|30|35|907|144|3485|1|1|0|0.5545|4.5000|257.0000|29.6354|17.8564|24.1249|86.6240|75.8389|44.5951|7.5353|13.9376|7.4061|10.8820|0.5528|48.0330|39.5574|85.8054|21.3669|22052.0000|2.3235|5.1034|1.1950|51.9625|0.4946|0.3788|0.6961|101.1700|333.0000|257.0000|44.5951|-65.0000|30.0000|86.1907|85.6615|85.8599|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:24.668|P02_Jan2015_000001.tif
88|1220|627|44|60|628|627|3486|1|1|0|0.5545|4.5000|786.0000|55.7647|24.3205|42.3349|162.4200|133.0835|177.8071|15.0463|28.4263|10.9905|20.9795|0.3813|90.0619|71.2995|69.2545|30.9402|54434.0000|2.6708|6.2302|1.2505|61.6133|0.1433|0.3077|0.5829|104.3419|987.5000|786.0000|177.8071|-70.0000|30.0000|70.4071|69.8306|66.6435|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:24.719|P02_Jan2015_000001.tif
89|0|837|38|54|1041|506|3495|1|1|0|0.5545|4.5000|862.0000|48.0901|29.4164|39.8998|141.8340|125.4284|197.9275|15.8748|24.1707|13.8161|19.6292|0.5453|78.6470|67.0548|66.9861|23.2320|57742.0000|1.8571|3.5529|1.1627|59.7752|0.4434|0.5350|0.7449|101.6551|987.0000|862.0000|197.9275|75.0000|-5.0000|71.1369|67.1404|55.4838|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:25.169|P02_Jan2015_000001.tif
90|40|837|32|31|1003|393|3498|1|1|0|0.5545|4.5000|342.0000|26.0713|22.7172|24.2286|85.4520|76.1646|64.6922|9.0757|11.9613|10.1015|10.9395|0.9182|47.3831|39.7380|89.0088|26.7861|30441.0000|1.6991|3.0050|1.1745|38.3846|0.6955|0.4335|0.9038|102.5815|386.0000|342.0000|64.6922|-25.0000|-75.0000|90.1082|88.9678|86.6901|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:25.317|P02_Jan2015_000001.tif
91|74|837|36|43|278|42|3499|1|1|0|0.5545|4.5000|527.0000|36.1141|28.0000|32.3120|138.7640|101.5757|110.6285|11.8683|17.5300|13.0307|15.4218|0.7408|76.9446|53.8285|69.4194|18.5018|36584.0000|2.9076|6.9914|1.4055|63.2344|0.5299|0.2774|0.8106|95.2745|698.0000|527.0000|110.6285|-70.0000|0.0000|71.9298|69.4725|62.8027|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:25.371|P02_Jan2015_000001.tif
92|112|837|36|38|384|32|3511|1|1|0|0.5545|4.5000|509.0000|36.3553|25.0416|30.6380|117.6940|96.3132|106.0639|11.6209|17.6638|11.3903|14.4935|0.6438|65.2613|50.9104|69.3340|18.8637|35291.0000|2.1656|4.5854|1.2636|54.8716|0.5388|0.3326|0.8170|96.5536|609.5000|509.0000|106.0639|45.0000|-45.0000|70.8448|70.4460|59.9136|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:25.968|P02_Jan2015_000001.tif
93|150|837|76|89|666|656|3511|1|1|0|0.5545|4.5000|1326.0000|102.0131|30.3920|71.3785|298.1140|224.3846|323.2934|20.2887|54.0710|14.3571|37.0841|0.2433|165.3042|121.9260|91.2262|24.5152|120966.0000|5.3335|14.6876|1.3465|38.1516|0.0000|0.2589|0.3618|103.8952|2170.0000|1326.0000|323.2934|-50.0000|50.0000|90.1873|92.4584|86.8929|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:25.968|P02_Jan2015_000001.tif
94|228|837|35|38|1171|328|3512|1|1|0|0.5545|4.5000|444.0000|31.2296|26.8865|28.8327|111.6940|90.6381|89.7317|10.6888|14.8216|12.4133|13.4925|0.9083|61.9343|47.7636|85.5991|19.3144|38006.0000|2.2360|4.8169|1.2765|47.6893|0.5886|0.3817|0.8669|99.1481|539.5000|444.0000|89.7317|-55.0000|20.0000|87.7230|85.4032|81.0991|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:26.019|P02_Jan2015_000001.tif
95|265|837|31|36|414|600|3514|1|1|0|0.5545|4.5000|393.0000|29.7919|23.0000|26.6569|93.9360|83.7984|77.1091|9.9085|14.0244|10.2583|12.2860|0.8105|52.0875|43.9710|60.9415|19.2208|23950.0000|1.7867|3.3112|1.1688|94.3571|0.5748|0.4360|0.8644|100.8463|443.0000|393.0000|77.1091|70.0000|0.0000|61.4604|61.3243|58.5495|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:26.118|P02_Jan2015_000001.tif
96|298|837|37|25|286|492|3516|1|1|0|0.5545|4.5000|297.0000|29.1549|16.9888|23.3051|78.0380|73.2616|53.9449|8.2876|13.6712|6.9250|10.4274|0.5804|43.2721|38.1283|78.4545|28.5744|23301.0000|1.6317|2.7645|1.1198|54.2676|0.5606|0.3878|0.7799|98.6471|311.5000|297.0000|53.9449|-5.0000|-85.0000|77.9630|79.4916|74.4545|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:26.218|P02_Jan2015_000001.tif
97|337|837|45|52|1190|495|3516|1|1|0|0.5545|4.5000|405.0000|51.2391|29.4449|40.3179|172.9040|126.7430|80.0620|10.0964|25.9168|13.8319|19.8611|0.5034|95.8753|67.7837|80.5383|19.1362|32618.0000|5.8742|16.3932|1.3958|42.6835|0.1922|0.1880|0.3850|98.9951|773.0000|405.0000|80.0620|-60.0000|30.0000|82.9333|80.8321|72.9704|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:26.218|P02_Jan2015_000001.tif
98|384|837|44|31|905|117|3520|1|1|0|0.5545|4.5000|401.0000|37.3956|22.9285|30.9955|119.1080|97.4372|79.0765|10.0341|18.2406|10.2186|14.6918|0.4671|66.0454|51.5337|70.7980|21.2430|28390.0000|2.8153|6.6952|1.2635|64.8818|0.3252|0.1806|0.5692|101.0254|572.5000|401.0000|79.0765|15.0000|85.0000|72.8645|70.5911|66.2664|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:43:26.419|P02_Jan2015_000001.tif
